,SYMBOL,GO_accession,GO_term,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004468,CD38,GO:0050135,NAD(P)+ nucleosidase activity,2.09642645521045,0.31210549091163897,1.45950159038106,0.21384388545280802,0.830668800800602,
ENSG00000004478,FKBP4,,,10415.9186998537,0.0398554400477957,0.043646148063592995,0.913149082244916,0.361164139165327,0.9995897451989609
ENSG00000004487,KDM1A,,,5411.529962568329,-0.0265718301758318,0.0449972891156207,-0.590520689092078,0.5548416194246271,0.9995897451989609
ENSG00000004534,RBM6,GO:0003676,nucleic acid binding,3442.6211537019603,0.00492827852502418,0.0563979861137018,0.0873839451481206,0.930366330474723,0.9995897451989609
ENSG00000004660,CAMKK1,,,616.9947573780989,0.06352216884878001,0.0985466422405762,0.644589885606727,0.519192991123061,0.9995897451989609
ENSG00000004700,RECQL,,,1953.20932447375,0.0570687814416271,0.0671910020150899,0.8493515460419899,0.395685706394707,0.9995897451989609
ENSG00000004766,VPS50,GO:1990745,EARP complex,968.1388271430949,0.103267874658706,0.0898846847337127,1.1488928838616002,0.250600152317409,0.9995897451989609
ENSG00000004776,HSPB6,GO:0005829,cytosol,5.0115803254466,0.0161136394990453,1.04373195085364,0.0154384844555793,0.98768236092429,0.9995897451989609
ENSG00000004777,ARHGAP33,GO:0035091,phosphatidylinositol binding,230.50058606718702,-0.403480444228535,0.201107247420405,-2.00629489689687,0.0448247941705001,0.7928768323435951
ENSG00000004779,NDUFAB1,,,2234.35192932124,-0.0658902578328246,0.0717682131838015,-0.918098067511822,0.358567526496471,0.9995897451989609
ENSG00000004799,PDK4,,,48.3675327132905,0.24481598721196104,0.355581737352954,0.688494265859764,0.491141580016925,0.9995897451989609
ENSG00000004809,SLC22A16,GO:1902603,carnitine transmembrane transport,0.826175876378303,1.22618579961481,2.50801757757919,0.48890638190756397,0.624907977285205,
ENSG00000004838,ZMYND10,,,24.8375247432586,-0.398767774358399,0.46373807767248,-0.8598987091157791,0.38984488016742297,0.9995897451989609
ENSG00000004846,ABCB5,GO:0042626,ATPase-coupled transmembrane transporter activity,7.14965322387778,0.41979177809926005,0.880689426634225,0.47666267517665,0.633602345420538,0.9995897451989609
ENSG00000004848,ARX,,,0.47756834040977003,0.629283593561334,3.3411685144091896,0.188342369098557,0.850608273877683,
ENSG00000004864,SLC25A13,GO:0043490,malate-aspartate shuttle,2905.9632427052697,-0.0419680727241312,0.0617263995130402,-0.679904758016303,0.496564768733043,0.9995897451989609
ENSG00000004866,ST7,,,1031.80474805265,-0.0327782098047701,0.0826516642466417,-0.396582574634629,0.691675304477429,0.9995897451989609
ENSG00000004897,CDC27,,,5843.01133912396,-0.0684709540040647,0.0602863126536968,-1.13576284549667,0.25605583070690696,0.9995897451989609
ENSG00000004939,SLC4A1,,,3.43723882149429,-0.559706259311513,1.3684413606531,-0.409010042669558,0.6825322912119439,0.9995897451989609
ENSG00000004948,CALCR,GO:0004948,calcitonin receptor activity,4.06656132361549,0.0238316488341818,1.16893924676613,0.0203874144016569,0.983734323617726,0.9995897451989609
ENSG00000004961,HCCS,GO:0018063,cytochrome c-heme linkage,1448.34826866294,-0.0156946258209183,0.0710577991079707,-0.22087126280214,0.8251926737961899,0.9995897451989609
ENSG00000004975,DVL2,,,2902.65924305857,0.0585543178386494,0.0641135761610962,0.913290465837091,0.361089795372935,0.9995897451989609
ENSG00000005001,PRSS22,,,0.5465339631094629,1.15569366634519,3.21026303242765,0.35999968060911,0.718847372411313,
ENSG00000005007,UPF1,,,4821.9506667192,-0.0047131745961354705,0.0501316769545294,-0.0940158973818176,0.92509652838684,0.9995897451989609
ENSG00000005020,SKAP2,,,1825.1466649984,0.0933939501597976,0.11527553911672199,0.810180120391645,0.41783666129865105,0.9995897451989609
ENSG00000005022,SLC25A5,,,29989.6475914286,-0.0600866989632917,0.0488817604106036,-1.22922534823966,0.21898732755821698,0.9995897451989609
ENSG00000005059,MCUB,,,685.291743475314,0.0721605026505433,0.11033051645869199,0.6540393806418969,0.513086434478579,0.9995897451989609
ENSG00000005073,HOXA11,GO:0032993,protein-DNA complex,1219.2573422260302,-0.00112488889261486,0.071984633927934,-0.0156267918753469,0.987532131465081,0.9995897451989609
ENSG00000005075,POLR2J,GO:0001055,RNA polymerase II activity,2027.4423975128302,-0.10671327210671303,0.0637666755041532,-1.6734959328366201,0.0942297065491836,0.982489776046152
ENSG00000005100,DHX33,,,2918.16276047883,0.00831711692077863,0.0698393457481605,0.119089273126498,0.905204629068601,0.9995897451989609
ENSG00000005102,MEOX1,GO:0061056,sclerotome development,15.193728826132801,-0.8014260126651909,0.5696593263331451,-1.40685138576403,0.15947146156698902,0.9995897451989609
ENSG00000005108,THSD7A,GO:0016021,integral component of membrane,36.913031214309996,-0.7417558180516071,0.48444531883406394,-1.53114456722757,0.125733667243459,0.9995897451989609
ENSG00000005156,LIG3,,,3843.9084705555397,-0.105479951974757,0.0657457416622543,-1.60436173215024,0.10863434104731301,0.9995897451989609
ENSG00000005175,RPAP3,,,2819.06457314093,0.0248151660529035,0.0535172372389923,0.463685484026132,0.6428730987224169,0.9995897451989609
ENSG00000005187,ACSM3,,,59.8104959759622,-0.5854899390119929,0.3945479108490329,-1.4839514363466497,0.137821804666121,0.9995897451989609
ENSG00000005189,REXO5,,,265.568078369842,-0.023338870932076,0.143727474044183,-0.162382808765578,0.871004407786037,0.9995897451989609
ENSG00000005194,CIAPIN1,GO:0005739,mitochondrion,2563.9858254465303,-0.0954479471512279,0.0637247004463335,-1.49781711773774,0.13418077214537,0.9995897451989609
ENSG00000005206,SPPL2B,,,463.002474680094,0.0961455678336714,0.160437283964689,0.599271973806491,0.548991533921008,0.9995897451989609
ENSG00000005238,FAM214B,,,74.391762857307,-0.131565977284199,0.27504354934737796,-0.47834598410462,0.632403972400657,0.9995897451989609
ENSG00000005243,COPZ2,,,0.213253082008183,-1.3297486600401498,4.0804728567969,-0.32588102082952697,0.7445143757238799,
ENSG00000005249,PRKAR2B,,,1218.0174179319802,-0.0130021184669964,0.0696454169315198,-0.18669022370532998,0.851903521691115,0.9995897451989609
ENSG00000005302,MSL3,GO:0072487,MSL complex,1024.69295779252,-0.147036051945284,0.10115356807316199,-1.4535923422783898,0.146059361247898,0.9995897451989609
ENSG00000005339,CREBBP,,,4663.113449833089,-0.0232673636304212,0.0585853172039506,-0.39715349751238005,0.6912542717145661,0.9995897451989609
ENSG00000005379,TSPOAP1,,,0.8957271294769649,2.8497562257113795,2.6616116627047797,1.07068820956976,0.284309645963237,
ENSG00000005381,MPO,,,0.0,,,,,
ENSG00000005421,PON1,,,0.0,,,,,
ENSG00000005436,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,1100.68342565589,0.0212680397628632,0.0912292319432716,0.233127467039163,0.8156624268273359,0.9995897451989609
ENSG00000005448,WDR54,,,1047.2303324735901,0.00892577492716171,0.0770105851229044,0.11590322178330001,0.9077292422935791,0.9995897451989609
ENSG00000005469,CROT,,,415.25894845033304,-0.0486416588191789,0.11751399612466902,-0.413922259673439,0.678931041297828,0.9995897451989609
ENSG00000005471,ABCB4,GO:1903413,cellular response to bile acid,19.1437311300056,0.120965844556303,0.5238400689915671,0.230921328315284,0.8173759208922049,0.9995897451989609
ENSG00000005483,KMT2E,GO:0046872,metal ion binding,1855.1968989331301,0.0606940629207469,0.0642282982018233,0.94497386074327,0.344672221092319,0.9995897451989609
ENSG00000005486,RHBDD2,GO:1990381,ubiquitin-specific protease binding,1657.00001318417,-0.0723505452480249,0.0803655751320425,-0.900267871276367,0.367977714686474,0.9995897451989609
ENSG00000005513,SOX8,,,112.107208239308,-0.0672275783221879,0.22320348730045603,-0.301194121719489,0.763266472020362,0.9995897451989609
ENSG00000005700,IBTK,GO:0005654,nucleoplasm,1381.67167781171,0.11110896157525901,0.0770138906484677,1.4427132643177198,0.14910126112118,0.9995897451989609
ENSG00000005801,ZNF195,GO:0046872,metal ion binding,907.321648733228,0.0720951128291984,0.0854879737920905,0.84333631540427,0.39904037801375297,0.9995897451989609
ENSG00000005810,MYCBP2,,,5067.7990155513,0.160187131890291,0.0622222200516281,2.57443613804486,0.0100403619946556,0.41977768106037394
ENSG00000005812,FBXL3,,,3630.0755942278,0.0246826425322665,0.0486137612586794,0.507729537752228,0.611643030689515,0.9995897451989609
ENSG00000005844,ITGAL,,,13.936842960188999,-0.495719567629848,0.717020815098022,-0.6913600793612661,0.489339284804169,0.9995897451989609
ENSG00000005882,PDK2,GO:0010565,regulation of cellular ketone metabolic process,1125.60238499301,-0.12120411959386501,0.0780733703844332,-1.5524386739941698,0.120557295781281,0.9995897451989609
ENSG00000005884,ITGA3,,,234.839383867551,0.17226860514561199,0.170489942900547,1.01043265200753,0.31228805080514693,0.9995897451989609
ENSG00000005889,ZFX,GO:0003713,transcription coactivator activity,1825.39277182401,-0.0768281056100904,0.0856256542924145,-0.8972556910072741,0.36958249418573497,0.9995897451989609
ENSG00000005893,LAMP2,GO:0097637,integral component of autophagosome membrane,8854.25677268086,0.00823668579235285,0.0591973108280555,0.139139526392966,0.8893398944490319,0.9995897451989609
ENSG00000005961,ITGA2B,,,73.5201795497508,0.11300906338408198,0.267527742802742,0.422419978579221,0.6727184978456321,0.9995897451989609
ENSG00000005981,ASB4,GO:0031466,Cul5-RING ubiquitin ligase complex,0.325173275387726,-0.372008244779401,4.0804728567969,-0.0911679253446672,0.9273591606559249,
ENSG00000006007,GDE1,GO:0008081,phosphoric diester hydrolase activity,2920.70851600072,-0.0292595073287041,0.0606052223466588,-0.48278854850727504,0.629245882622969,0.9995897451989609
ENSG00000006015,REX1BD,,,295.986811361394,-0.41099559327773993,0.149743158122576,-2.7446702636076896,0.0060571724309318,0.32363780290287203
ENSG00000006016,CRLF1,,,51.5494672606388,0.260243267060906,0.317079720037361,0.8207502738751049,0.411788528087356,0.9995897451989609
ENSG00000006025,OSBPL7,,,122.03034532099899,0.30100282700094505,0.321138250179831,0.9372998290685992,0.348604350864703,0.9995897451989609
ENSG00000006042,TMEM98,,,1665.27642247615,0.0644209863538209,0.0634746595365616,1.0149087340392,0.310149334440038,0.9995897451989609
ENSG00000006047,YBX2,,,35.1844505512884,-0.50886537555461,0.3798854630368979,-1.33952315912964,0.180400420249772,0.9995897451989609
ENSG00000006059,KRT33A,GO:0070268,cornification,0.0,,,,,
ENSG00000006062,MAP3K14,GO:0004672,protein kinase activity,175.35499401670899,0.0113576731381989,0.16937279925023802,0.0670572440703339,0.9465361315300441,0.9995897451989609
ENSG00000006071,ABCC8,GO:0031004,potassium ion-transporting ATPase complex,27.276885873529302,-0.0099677852176125,0.466563771428774,-0.0213642503512174,0.982955091139514,0.9995897451989609
ENSG00000006116,CACNG3,GO:0099061,integral component of postsynaptic density membrane,0.0,,,,,
ENSG00000006118,TMEM132A,,,1292.76372461115,0.0725158120446034,0.0793683217369443,0.9136619051231469,0.360894527036424,0.9995897451989609
ENSG00000006125,AP2B1,GO:0016192,vesicle-mediated transport,11539.538378975902,0.07664836293391099,0.0420802855555093,1.8214791540043602,0.0685340526458378,0.9130660067590709
ENSG00000006128,TAC1,,,6.52635922124586,-0.315472902802029,0.967267940437221,-0.32614841205160805,0.744312070273833,0.9995897451989609
ENSG00000006194,ZNF263,GO:0003676,nucleic acid binding,1361.0748425114,0.0599076746411395,0.0712485059985662,0.840827099481147,0.40044480319183795,0.9995897451989609
ENSG00000006210,CX3CL1,GO:0016020,membrane,4.552368132900019,0.664109976018165,1.1292133910184199,0.588117340177145,0.55645353486393,0.9995897451989609
ENSG00000006282,SPATA20,GO:0007283,spermatogenesis,412.020093078975,0.10271292087997802,0.12442813568673501,0.8254798668572192,0.409099208323448,0.9995897451989609
ENSG00000006283,CACNA1G,GO:0005891,voltage-gated calcium channel complex,76.1204976993797,-0.158529284737075,0.27950489477306106,-0.567178921377352,0.570592627459255,0.9995897451989609
ENSG00000006327,TNFRSF12A,,,124.329424373951,-0.0579700707958139,0.222511941085732,-0.260525662186725,0.7944583229962242,0.9995897451989609
ENSG00000006377,DLX6,GO:0005634,nucleus,218.640968320651,-0.0390234892635891,0.152318124554292,-0.256197280381295,0.7977985085120078,0.9995897451989609
ENSG00000006432,MAP3K9,GO:0004672,protein kinase activity,699.158596743305,0.0701664489381907,0.10009119999778801,0.70102515445655,0.48328731719302,0.9995897451989609
ENSG00000006451,RALA,,,1998.87283512226,0.056279253271466,0.0634922454155114,0.886395699241042,0.375404335931073,0.9995897451989609
ENSG00000006453,BAIAP2L1,,,1458.09440759021,0.0422253124669058,0.074100631751529,0.5698374152664971,0.568787976074169,0.9995897451989609
ENSG00000006459,KDM7A,,,1291.44448813709,0.0871116369452586,0.0815883618629696,1.06769684984686,0.285657279891177,0.9995897451989609
ENSG00000006468,ETV1,GO:0048935,peripheral nervous system neuron development,56.257162705521004,0.32837051776596193,0.333724256009245,0.9839575992847979,0.325136361083401,0.9995897451989609
ENSG00000006530,AGK,GO:0016310,phosphorylation,3130.62459273759,0.0800559508795216,0.0660834433156662,1.21143734137932,0.225727835332842,0.9995897451989609
ENSG00000006534,ALDH3B1,GO:0016491,oxidoreductase activity,6.59999916400926,0.422548144818459,0.916578880100494,0.461005761743201,0.644794471344578,0.9995897451989609
ENSG00000006555,TTC22,,,0.18408902798770602,-1.3297486600401498,4.0804728567969,-0.32588102082952697,0.7445143757238799,
ENSG00000006576,PHTF2,GO:0005783,endoplasmic reticulum,1544.30418001606,0.0670602865455268,0.0762451624164528,0.8795349687792909,0.37911128150465295,0.9995897451989609
ENSG00000006606,CCL26,GO:0070098,chemokine-mediated signaling pathway,1.52132570088513,-0.309110477025052,1.83636488049215,-0.16832737344781398,0.866325740200696,
ENSG00000006607,FARP2,,,2076.22251745325,0.167683228834081,0.0748154192805069,2.24129237591229,0.0250071424917286,0.647104205335875
ENSG00000006611,USH1C,GO:0007605,sensory perception of sound,93.28164063233879,-0.0169104795765411,0.227523399117697,-0.0743241338786141,0.940752474079389,0.9995897451989609
ENSG00000006625,GGCT,GO:0003839,gamma-glutamylcyclotransferase activity,1813.80141660833,0.0041992096091818705,0.0851377750905168,0.0493225199356848,0.9606622730430269,0.9995897451989609
ENSG00000006634,DBF4,,,1940.06484295754,-0.0228580768591696,0.0822225165094365,-0.278002642457997,0.78101033029505,0.9995897451989609
ENSG00000006638,TBXA2R,,,67.5717522467316,0.167031200160483,0.271073560431425,0.616184034675479,0.537773064268716,0.9995897451989609
ENSG00000006652,IFRD1,GO:0007518,myoblast fate determination,1881.3095063935102,0.05712265484171599,0.0626431563686242,0.911873828732021,0.361835139965373,0.9995897451989609
ENSG00000006659,LGALS14,GO:0005654,nucleoplasm,0.0,,,,,
ENSG00000006695,COX10,,,741.4487849618499,-0.0699791619129202,0.0922810044778242,-0.758326833446386,0.44825534718781607,0.9995897451989609
ENSG00000006704,GTF2IRD1,,,882.508373381224,0.0216485780879135,0.0892128210350657,0.242662185061992,0.8082671038861801,0.9995897451989609
ENSG00000006712,PAF1,,,3898.4563589376703,-0.0823616189534188,0.0540144412814101,-1.5248073848310801,0.127307147424224,0.9995897451989609
ENSG00000006715,VPS41,GO:0005515,protein binding,2033.0460952448498,0.0490241441605668,0.073551672154817,0.666526575458097,0.505074582987582,0.9995897451989609
ENSG00000006740,ARHGAP44,GO:0007165,signal transduction,563.364536193693,0.0236041635900995,0.132464261942371,0.17819269321387696,0.858571647863738,0.9995897451989609
ENSG00000006744,ELAC2,GO:0008033,tRNA processing,5661.98207195816,0.0216539093301509,0.0582201881633002,0.37193128386006696,0.7099440121922951,0.9995897451989609
ENSG00000006747,SCIN,,,72.7521498765994,0.045261495534217,0.285377940440678,0.158601941917181,0.8739824987351121,0.9995897451989609
ENSG00000006756,ARSD,GO:0003824,catalytic activity,0.430463413118011,2.0456000039416797,3.9963539786992,0.5118665700898499,0.608744396097411,
ENSG00000006757,PNPLA4,GO:0019433,triglyceride catabolic process,449.596292201203,-0.0681582736819884,0.127365645436936,-0.5351386038846421,0.5925540173759699,0.9995897451989609
ENSG00000006788,MYH13,GO:0005859,muscle myosin complex,0.0,,,,,
ENSG00000006831,ADIPOR2,,,3929.91460338524,0.0740072655741733,0.0467609907205402,1.58267103484754,0.113496463506645,0.9995897451989609
ENSG00000006837,CDKL3,,,38.052508673977,0.6204009287240021,0.44205305117591404,1.4034535607743501,0.16048163082353797,0.9995897451989609
ENSG00000007001,UPP2,,,0.144606947619012,0.5938046916023381,4.0804728567969,0.14552349995742,0.8842975629555109,
ENSG00000007038,PRSS21,,,0.15219139894931,0.5938046916023381,4.0804728567969,0.14552349995742,0.8842975629555109,
ENSG00000007047,MARK4,GO:0000930,gamma-tubulin complex,1287.96449998145,-0.0644205486930514,0.0943098582976133,-0.6830733271781589,0.49456050879740604,0.9995897451989609
ENSG00000007062,PROM1,GO:0071914,prominosome,0.755194394924771,2.7852711886550297,2.76148225039016,1.00861455410822,0.31315952462198304,
ENSG00000007080,CCDC124,GO:0005886,plasma membrane,3394.96803411652,-0.21559794207756303,0.0877853418627907,-2.4559674485809304,0.0140505883935432,0.504476934530816
ENSG00000007129,CEACAM21,GO:0016021,integral component of membrane,0.509162014576414,-0.117594320782216,3.70948348594765,-0.0317009959008281,0.974710500673213,
ENSG00000007168,PAFAH1B1,,,4858.6524964773,0.0131719111710358,0.0513403804978363,0.256560450922075,0.7975181088039229,0.9995897451989609
ENSG00000007171,NOS2,GO:0072606,interleukin-8 secretion,127.252059839211,-0.00605439725616536,0.20267524260102898,-0.0298724066070743,0.976168812362678,0.9995897451989609
ENSG00000007174,DNAH9,GO:0120135,distal portion of axoneme,0.35579403816580796,-0.354427909865198,4.0804728567969,-0.0868595190566755,0.9307831769725851,
ENSG00000007202,KIAA0100,GO:0005515,protein binding,8027.43291922698,0.0519079134638809,0.0451068568310005,1.15077655839248,0.249824171005015,0.9995897451989609
ENSG00000007216,SLC13A2,GO:0016021,integral component of membrane,0.144606947619012,0.593804691602339,4.0804728567969,0.14552349995742,0.8842975629555109,
ENSG00000007237,GAS7,GO:0005515,protein binding,217.261888881707,0.100643076859449,0.19659426922375198,0.5119329126776471,0.608697962651553,0.9995897451989609
ENSG00000007255,TRAPPC6A,,,171.95967668907798,0.103552868075281,0.18518547776796,0.5591846041244879,0.576035739295258,0.9995897451989609
ENSG00000007264,MATK,GO:0004713,protein tyrosine kinase activity,844.2620424372631,-0.0695435381010441,0.13123384468722302,-0.529920755326427,0.59616687508434,0.9995897451989609
ENSG00000007306,CEACAM7,,,0.0,,,,,
ENSG00000007312,CD79B,,,0.8331140505239001,1.90751254437036,2.81614801490679,0.6773481131933679,0.498185110936635,
ENSG00000007314,SCN4A,,,43.9971025600633,-0.038642261405628,0.42633081007580803,-0.0906391480333238,0.927779324311283,0.9995897451989609
ENSG00000007341,ST7L,,,729.342425371422,-0.0934208666208935,0.10835168548935302,-0.862200400473452,0.38857724936549104,0.9995897451989609
ENSG00000007350,TKTL1,,,29.620479537673397,0.328291247281519,0.5029208613257009,0.6527691979532171,0.513905083989495,0.9995897451989609
ENSG00000007372,PAX6,,,1423.31096416507,-0.0154780117893874,0.0726114218411013,-0.213162218793327,0.8312004360440179,0.9995897451989609
ENSG00000007376,RPUSD1,GO:0009451,RNA modification,1890.0916636347301,-0.265002664467684,0.0735023870386469,-3.6053613378344798,0.000311718898457902,0.0486565946208793
ENSG00000007384,RHBDF1,,,146.266748101622,0.214908143523912,0.19949461009321998,1.07726290661933,0.281362828756652,0.9995897451989609
ENSG00000007392,LUC7L,,,1348.2177493625,-0.0343072567144225,0.0961667834946273,-0.35674747004862895,0.72128086472341,0.9995897451989609
ENSG00000007402,CACNA2D2,,,734.338904315499,-0.0972222681117294,0.0919072690767408,-1.05783001810826,0.290132944770158,0.9995897451989609
ENSG00000007516,BAIAP3,GO:1990502,dense core granule maturation,36.2692240072852,-0.15101380585439003,0.49141522937224796,-0.307303878325669,0.7586120839483871,0.9995897451989609
