,SYMBOL,GO_accession,GO_term,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000004776,HSPB6,GO:0005829,cytosol,5.78150618180472,-0.81018055603878,0.710671532251987,-1.14002111984346,0.25427750237568403,0.30260433624121996
ENSG00000004777,ARHGAP33,GO:0035091,phosphatidylinositol binding,187.71520413409098,0.210442309279617,0.210510588051994,0.999675651600192,0.317467498953286,0.36963430020135296
ENSG00000004779,NDUFAB1,,,2117.1860100742497,-0.0773817313033218,0.0804379094022098,-0.9620057492592672,0.336046715962398,0.388899646832508
ENSG00000004799,PDK4,,,956.335595199943,-5.2152575259886,0.130164362159805,-40.0667082713912,0.0,0.0
ENSG00000004809,SLC22A16,GO:1902603,carnitine transmembrane transport,0.254358097071241,2.4297138730182404,5.18617452772175,0.468498285206301,0.6394282969918821,
ENSG00000004838,ZMYND10,,,20.270455961700197,0.36595604686069505,0.504823757407387,0.724918432405259,0.46850207218126794,0.522771330714902
ENSG00000004846,ABCB5,GO:0042626,ATPase-coupled transmembrane transporter activity,6.61129602540934,0.8869781458586891,0.878209065572335,1.0099851853392598,0.312502387832098,0.36471252766865797
ENSG00000004848,ARX,,,42.426480275586705,-7.04166380531497,1.08964624401027,-6.46233935465079,1.03096570891748e-10,2.3592208222585e-10
ENSG00000004864,SLC25A13,GO:0043490,malate-aspartate shuttle,2814.23130815724,-0.143334714317121,0.0582300105797615,-2.4615265030870197,0.013834717585395,0.0198489876041728
ENSG00000004866,ST7,,,930.8046960182139,-0.013450582610893,0.0735234479709897,-0.182942761555473,0.854842930174741,0.8791540701542769
ENSG00000004897,CDC27,,,5569.657791781579,-0.205897013745359,0.0832703889929071,-2.47263182309497,0.0134122238839802,0.0192801395607802
ENSG00000004939,SLC4A1,,,2.8177260115270095,0.0981695569553852,1.2381599218696002,0.0792866537039503,0.936804621682453,0.9479399322626519
ENSG00000004948,CALCR,GO:0004948,calcitonin receptor activity,1.81329320074581,0.7801536816959499,1.30618474659809,0.5972766744733691,0.5503226750127851,0.602099436344083
ENSG00000004961,HCCS,GO:0018063,cytochrome c-heme linkage,1820.5125756663501,-0.38281421528509707,0.0602749317480075,-6.351134778311089,2.13732340743838e-10,4.82824505651901e-10
ENSG00000004975,DVL2,,,2481.40383642648,0.397560463447536,0.048421736844397996,8.21037181555643,2.20504599323439e-16,6.19390248052198e-16
ENSG00000005001,PRSS22,,,0.9977919431665251,-1.67214448908405,2.36181275834077,-0.7079919791180951,0.47895023846577206,0.532959074537683
ENSG00000005007,UPF1,,,3319.2911697094605,0.731941448159491,0.0343566216149409,21.304232306740698,1.0371367981487497e-100,1.06050217888865e-99
ENSG00000005020,SKAP2,,,1948.9686302114999,-0.0603473366255455,0.0974243798951803,-0.6194274645676329,0.5356347927892829,0.5878733103020739
ENSG00000005022,SLC25A5,,,24480.8796236209,0.246090977538295,0.0497767976212575,4.94388930784089,7.657919582361049e-07,1.48161923890135e-06
ENSG00000005059,MCUB,,,647.06945762201,0.389550867094186,0.119358942544086,3.26369234504823,0.00109970509652246,0.0017432246148723698
ENSG00000005073,HOXA11,GO:0032993,protein-DNA complex,341.247094402016,5.900192854920159,0.223777790637918,26.3663022058651,3.3376326589506787e-153,5.306806100808808e-152
ENSG00000005075,POLR2J,GO:0001055,RNA polymerase II activity,2003.4799231657898,-0.21079244298913896,0.0758209922323208,-2.7801330051611095,0.00543366383326435,0.0081260609331293
ENSG00000005100,DHX33,,,2850.26478740773,-0.00122851249155872,0.0761361429024559,-0.0161357332368762,0.9871261062207,0.9906338587556371
ENSG00000005102,MEOX1,GO:0061056,sclerotome development,4.31271616156405,5.65774619131262,1.4197910560844902,3.98491465843966,6.75043821258889e-05,0.000116650929174807
ENSG00000005108,THSD7A,GO:0016021,integral component of membrane,1677.1035597931,-4.91774262607466,0.18180218648666602,-27.0499641457027,3.823173193610659e-161,6.43537345891399e-160
ENSG00000005156,LIG3,,,2751.93870780711,0.558419816881616,0.0813197607350853,6.866963353480281,6.558290833329701e-12,1.57045909160972e-11
ENSG00000005175,RPAP3,,,2382.29269782357,0.304305320141682,0.061828460087959,4.92176773784707,8.57659652863815e-07,1.6548617876318199e-06
ENSG00000005187,ACSM3,,,327.890047376044,-3.0281354872767503,0.21631150703348898,-13.998957007904101,1.5817502243789599e-44,8.245678286595489e-44
ENSG00000005189,REXO5,,,207.59888495186698,0.558771195930319,0.149896222713459,3.72772032420365,0.000193219624021078,0.00032337160667698396
ENSG00000005194,CIAPIN1,GO:0005739,mitochondrion,2358.4433527839396,-0.0895458256650125,0.0520886275873398,-1.71910510628959,0.0855952351879146,0.11060428676471601
ENSG00000005206,SPPL2B,,,488.20813222313905,0.3945880964177871,0.145117820308514,2.71908781139979,0.00654622269687394,0.0097074840992483
ENSG00000005238,FAM214B,,,287.715910805122,-2.6756189450652594,0.149258273364696,-17.9261014130029,7.377490243777628e-72,5.524423670761429e-71
ENSG00000005243,COPZ2,,,64.1700785574756,-9.809886128123528,1.1883279937083702,-8.25520073587615,1.51647145616514e-16,4.2847483163554305e-16
ENSG00000005249,PRKAR2B,,,656.069697349638,1.46604956182055,0.0657223549824473,22.3067107411488,3.180408278006889e-110,3.574594067106669e-109
ENSG00000005302,MSL3,GO:0072487,MSL complex,1012.65047580604,-0.283630165688313,0.0784252482319475,-3.61656701231547,0.000298536057238975,0.00049336369407355
ENSG00000005339,CREBBP,,,3401.4428810499894,0.6766761663632039,0.0743935958203994,9.09589271631434,9.38125726919696e-20,2.91242940732075e-19
ENSG00000005379,TSPOAP1,,,0.935170780240511,3.9957017151676295,2.40426028070559,1.6619256023291298,0.09652769255043499,0.12371565378600599
ENSG00000005381,MPO,,,0.0,,,,,
ENSG00000005421,PON1,,,2.7431487115894706,-5.16867059666368,1.84341118740675,-2.8038620097205698,0.00504945108909579,0.00757630576633431
ENSG00000005436,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex,630.007662247914,0.734879016848288,0.0858139667853361,8.56362949269773,1.09368907578693e-17,3.20892414848303e-17
ENSG00000005448,WDR54,,,1404.63114561113,-0.819569611847491,0.0546105456026524,-15.007533852723201,6.553951444051278e-51,3.7603322828945596e-50
ENSG00000005469,CROT,,,521.558378136393,-0.5713843086571329,0.0878375848853353,-6.505009323776691,7.76885613762763e-11,1.78837480140601e-10
ENSG00000005471,ABCB4,GO:1903413,cellular response to bile acid,8.66877390032078,2.38693963770475,0.633433358425167,3.7682569223053197,0.000164391458597495,0.000276242239456614
ENSG00000005483,KMT2E,GO:0046872,metal ion binding,1966.7561831616501,-0.22581073607265498,0.095197825488539,-2.3720156937811603,0.0176913392547949,0.0250788230436866
ENSG00000005486,RHBDD2,GO:1990381,ubiquitin-specific protease binding,1590.3282313137197,-0.34568453578750996,0.0860537216891738,-4.01707827391968,5.89241564856571e-05,0.00010232076831864301
ENSG00000005513,SOX8,,,44.885294915722596,2.70392764139687,0.297102727865498,9.100985577692079,8.95157704735365e-20,2.78291907787028e-19
ENSG00000005700,IBTK,GO:0005654,nucleoplasm,3385.31436069839,-1.9685123524997898,0.0675770785004381,-29.1298824421217,1.5024105238764893e-186,2.9635130865643587e-185
ENSG00000005801,ZNF195,GO:0046872,metal ion binding,729.9935810874789,0.41194894431572704,0.0694824171989276,5.92882287235806,3.05113991103616e-09,6.58969183019609e-09
ENSG00000005810,MYCBP2,,,2651.28012161001,1.7007491326147601,0.15643096326455402,10.8722026453195,1.56379200566607e-27,5.9160083701489895e-27
ENSG00000005812,FBXL3,,,1763.55043832712,1.8021317617111101,0.0447630303991228,40.2593780099933,0.0,0.0
ENSG00000005844,ITGAL,,,22.420682841512104,0.271393454325202,0.6704572536221329,0.404788601896696,0.685632907777041,0.7271566937988259
ENSG00000005882,PDK2,GO:0010565,regulation of cellular ketone metabolic process,701.7318041589059,1.14888869120198,0.11820188524439099,9.71971545823125,2.4847486232082e-22,8.255583100676069e-22
ENSG00000005884,ITGA3,,,21097.9297873271,-7.091455102539901,0.0697466968059728,-101.67442226357299,0.0,0.0
ENSG00000005889,ZFX,GO:0003713,transcription coactivator activity,1424.0330456557801,0.49577805612100495,0.095508974405994,5.1909054536962005,2.09273878045356e-07,4.15650908482135e-07
ENSG00000005893,LAMP2,GO:0097637,integral component of autophagosome membrane,6918.560986113511,0.12393141910154301,0.0502747159360928,2.4650844225371498,0.0136980972713845,0.0196609024405029
ENSG00000005961,ITGA2B,,,44.7123863547995,1.55824608472489,0.255658343393148,6.095033176087821,1.09414757345297e-09,2.4030457507561e-09
ENSG00000005981,ASB4,GO:0031466,Cul5-RING ubiquitin ligase complex,46.0403083415283,-8.12294350868747,1.20470128502143,-6.7427034483016905,1.55466321688621e-11,3.675822984031829e-11
ENSG00000006007,GDE1,GO:0008081,phosphoric diester hydrolase activity,3813.98752601516,-0.7742653892417399,0.0458881158930097,-16.872895610858702,7.121801510401808e-64,4.873503556656498e-63
ENSG00000006015,REX1BD,,,380.49240654576005,-0.5370046434790561,0.108914302517307,-4.93052455983662,8.20091050566678e-07,1.5840907579722401e-06
ENSG00000006016,CRLF1,,,17.3603107747169,3.2557629394952796,0.491771202659445,6.620483106551321,3.5802683245182e-11,8.35411593833808e-11
ENSG00000006025,OSBPL7,,,203.990285751365,-0.785447958550359,0.254566616937,-3.0854318920565404,0.0020325676925943,0.00315507279590279
ENSG00000006042,TMEM98,,,1165.7671924647198,0.346576951333528,0.0539916884934685,6.419079695487831,1.37100625894726e-10,3.11930221984524e-10
ENSG00000006047,YBX2,,,17.956183854618498,2.12459377428442,0.574666616573666,3.69708925664046,0.00021808568007370901,0.000363721449181799
ENSG00000006059,KRT33A,GO:0070268,cornification,0.0,,,,,
ENSG00000006062,MAP3K14,GO:0004672,protein kinase activity,2352.85769447341,-4.9151243920972005,0.0748192285667362,-65.69333159741261,0.0,0.0
ENSG00000006071,ABCC8,GO:0031004,potassium ion-transporting ATPase complex,41.0310796647627,-0.252718520013321,0.3640097536673211,-0.6942630450619399,0.487517261836989,0.541442392172516
ENSG00000006116,CACNG3,GO:0099061,integral component of postsynaptic density membrane,0.0,,,,,
ENSG00000006118,TMEM132A,,,2407.5263445197197,-1.4314298853546297,0.0680622547030023,-21.0311852230115,3.400482237468529e-98,3.3989539308449494e-97
ENSG00000006125,AP2B1,GO:0016192,vesicle-mediated transport,19051.4914211722,-0.9941106373661109,0.0324843650933754,-30.602741796201602,1.1253515143029693e-205,2.4934314000595688e-204
ENSG00000006128,TAC1,,,2.00913377783891,4.8470182482045905,2.1323193404088796,2.27312023877021,0.0230189351175701,0.0322051500834952
ENSG00000006194,ZNF263,GO:0003676,nucleic acid binding,1207.17657250125,0.0728940302052435,0.0681696150476599,1.06930382626161,0.284932787061022,0.335530091163526
ENSG00000006210,CX3CL1,GO:0016020,membrane,10.6233191657973,-1.89065194170199,0.740925000545634,-2.55174537275658,0.0107184820309434,0.0155650695637075
ENSG00000006282,SPATA20,GO:0007283,spermatogenesis,2225.7190554217,-2.9518460837384906,0.0590531398398411,-49.986268160240606,0.0,0.0
ENSG00000006283,CACNA1G,GO:0005891,voltage-gated calcium channel complex,272.346532289883,-2.5235746925135,0.16715493235522197,-15.0972194296405,1.6890737100590896e-51,9.773007951015039e-51
ENSG00000006327,TNFRSF12A,,,4378.71222990339,-5.69063594601208,0.104469930809277,-54.4715201965726,0.0,0.0
ENSG00000006377,DLX6,GO:0005634,nucleus,61.3631332450329,7.63569613179868,0.8511925967616379,8.9705856945287,2.9494187171563698e-19,9.02736243172995e-19
ENSG00000006432,MAP3K9,GO:0004672,protein kinase activity,1106.0253383714,-0.7913264060785891,0.0827343487507221,-9.564665922044659,1.1256442828761e-21,3.6740897231575e-21
ENSG00000006451,RALA,,,1419.1960728861902,0.479105869830937,0.0764716557617213,6.26514314432771,3.72483080590007e-10,8.33088494010988e-10
ENSG00000006453,BAIAP2L1,,,2400.77613657681,-1.08569980153282,0.0589125483209328,-18.4290076134264,7.68804060420329e-76,6.073961742006428e-75
ENSG00000006459,KDM7A,,,496.87193943088204,2.83627437452659,0.10087555848717698,28.116566758707105,6.1455714466660175e-174,1.1295661898665497e-172
ENSG00000006468,ETV1,GO:0048935,peripheral nervous system neuron development,364.10135320413804,-2.5065153814695003,0.175076900831163,-14.3166538222348,1.72217910207938e-46,9.279530764444699e-46
ENSG00000006530,AGK,GO:0016310,phosphorylation,1979.4881941849699,1.0473533799965,0.0728740325308191,14.372106820815198,7.743915633320079e-47,4.18274884480968e-46
ENSG00000006534,ALDH3B1,GO:0016491,oxidoreductase activity,4279.82728231233,-9.951281973535151,0.28958954352058003,-34.3634022574022,8.883567339307387e-259,2.6926138006977382e-257
ENSG00000006555,TTC22,,,0.23282963708425197,0.0,5.2676485449134205,0.0,1.0,
ENSG00000006576,PHTF2,GO:0005783,endoplasmic reticulum,1290.5898559871,0.11577984842022501,0.0802904470909739,1.44201275014747,0.149298776755331,0.18605616278145604
ENSG00000006606,CCL26,GO:0070098,chemokine-mediated signaling pathway,37.6782050062413,-6.02964060974769,0.6886058694777049,-8.75630150280459,2.0176156773985998e-18,6.04130227739414e-18
ENSG00000006607,FARP2,,,1345.63890552169,0.6171423397913659,0.11564321164031201,5.33660671506496,9.470214430589061e-08,1.91058005611793e-07
ENSG00000006611,USH1C,GO:0007605,sensory perception of sound,49.8604361723248,1.2922168253851298,0.26236229856532606,4.92531446953829,8.42247915030017e-07,1.6256536021061002e-06
ENSG00000006625,GGCT,GO:0003839,gamma-glutamylcyclotransferase activity,1755.72055474877,-0.185914028993564,0.066344212546205,-2.80226446073326,0.0050745256413387,0.007612002378441791
ENSG00000006634,DBF4,,,1462.47308769473,0.272780833794291,0.0824718785535106,3.30756178443663,0.0009411194932888071,0.00150079752842112
ENSG00000006638,TBXA2R,,,36.3297660216869,1.3269284110352,0.34023430632395296,3.90004295972368,9.61756210966562e-05,0.000164439424423574
ENSG00000006652,IFRD1,GO:0007518,myoblast fate determination,1431.8977430390398,0.101020825726489,0.0483788366823503,2.08812019168175,0.0367869940767915,0.0501620323891994
ENSG00000006659,LGALS14,GO:0005654,nucleoplasm,0.0,,,,,
ENSG00000006695,COX10,,,946.1643177227111,-0.7786421744009191,0.0777684262851777,-10.012317486606099,1.34562810483471e-23,4.6156574592672296e-23
ENSG00000006704,GTF2IRD1,,,785.1483309629871,0.214858319401143,0.0640885793505435,3.35252117582351,0.000800791152303455,0.00128426863005076
ENSG00000006712,PAF1,,,3629.48800714796,0.0426722508718858,0.0468434960548239,0.910953589414925,0.3623198277450179,0.415976922968276
ENSG00000006715,VPS41,GO:0005515,protein binding,2239.59814004712,-0.277148634937921,0.0607201847082249,-4.564357573510139,5.01026204417689e-06,9.28762057616119e-06
ENSG00000006740,ARHGAP44,GO:0007165,signal transduction,367.486134270702,0.7518844063794922,0.126797272023214,5.92981532159335,3.0327558508826597e-09,6.550782092862e-09
ENSG00000006744,ELAC2,GO:0008033,tRNA processing,5355.57478200067,0.11092205481279,0.0559816218051075,1.98140123912362,0.0475462949211974,0.0639654955945515
ENSG00000006747,SCIN,,,42.0873364578321,1.88369253038665,0.502201234318761,3.75087196458584,0.000176220672811954,0.000295896395872997
ENSG00000006756,ARSD,GO:0003824,catalytic activity,653.843719086703,-9.934058131628081,0.8388602683423381,-11.842327627768901,2.3581604880852896e-32,9.876739972696212e-32
ENSG00000006757,PNPLA4,GO:0019433,triglyceride catabolic process,343.515406777967,0.569836512972005,0.12350128759042998,4.614012728853219,3.94968219771433e-06,7.360714953570061e-06
ENSG00000006788,MYH13,GO:0005859,muscle myosin complex,0.0,,,,,
ENSG00000006831,ADIPOR2,,,4758.515953494551,-0.667770624323831,0.0297987693063143,-22.4093356829449,3.1916305919772992e-111,3.619215518958579e-110
ENSG00000006837,CDKL3,,,36.3583612373926,0.231091073089648,0.36203352060055605,0.6383140232603449,0.5232692852680739,0.576174432656617
ENSG00000007001,UPP2,,,0.102493832472423,0.664238194418551,5.2676485449134205,0.126097667442137,0.899654613845682,
ENSG00000007038,PRSS21,,,1.32225690543626,-3.48359364307841,2.01676061092296,-1.7273213410709,0.0841099685234389,0.108819412446846
ENSG00000007047,MARK4,GO:0000930,gamma-tubulin complex,720.758957108383,1.54940676634653,0.153554739310263,10.090256890188801,6.10096448870739e-24,2.1081444976321998e-23
ENSG00000007062,PROM1,GO:0071914,prominosome,2.5634820346389704,-0.20781270302101396,1.2698201391852,-0.16365522691612,0.870002565964765,0.8916010398966129
ENSG00000007080,CCDC124,GO:0005886,plasma membrane,2391.76604711944,0.7257190635510009,0.0866750250033661,8.37287400289549,5.62297173592473e-17,1.61465321377619e-16
ENSG00000007129,CEACAM21,GO:0016021,integral component of membrane,0.20644656561225302,0.977892127037008,5.25284687283247,0.18616421736842004,0.8523159837990371,
ENSG00000007168,PAFAH1B1,,,6957.95540547255,-1.4419789100953897,0.0466773064784666,-30.8925047069845,1.506080909909149e-209,3.4091846754584583e-208
ENSG00000007171,NOS2,GO:0072606,interleukin-8 secretion,45.893617002998106,3.70577688106038,0.35303837382394104,10.496810420128599,8.9348251247934e-26,3.2336942355639596e-25
ENSG00000007174,DNAH9,GO:0120135,distal portion of axoneme,1.16190431113588,-2.28888577911821,1.8757303832938799,-1.2202637433951498,0.22236490946839102,0.267952351456932
ENSG00000007202,KIAA0100,GO:0005515,protein binding,10624.177123617801,-0.5219410632726921,0.0423440216241374,-12.3262043436887,6.54581490893042e-35,2.89062146586473e-34
ENSG00000007216,SLC13A2,GO:0016021,integral component of membrane,2.18736951492968,-2.9366931503982205,1.4902145684716102,-1.9706512152878402,0.0487637842123514,0.0654994148200329
ENSG00000007237,GAS7,GO:0005515,protein binding,102.891374207524,1.27658972011489,0.32544922712347496,3.9225464795175298,8.76179837752073e-05,0.00015013957115751598
ENSG00000007255,TRAPPC6A,,,412.470327330558,-1.5638358006909099,0.11768942183840599,-13.287819553044699,2.72400922360849e-40,1.3227503304160001e-39
ENSG00000007264,MATK,GO:0004713,protein tyrosine kinase activity,158.877999665236,7.09333423940131,0.484179858248048,14.6502051222613,1.3430962217931201e-48,7.4559650477826e-48
ENSG00000007306,CEACAM7,,,1.07131651273962,-2.19134942331719,2.47966280992914,-0.883728793504715,0.376842633101447,0.430621973547909
ENSG00000007312,CD79B,,,1.2522829821647399,-0.549766094821345,1.68613101729018,-0.326051824670712,0.744385145258674,0.78182411478408
ENSG00000007314,SCN4A,,,25.9694455021566,3.4339450361268598,0.6737823523183599,5.09651970597224,3.4595456639409197e-07,6.799849365094651e-07
ENSG00000007341,ST7L,,,389.78416342291496,1.46276615781132,0.126586570573362,11.555460829579802,6.927487401534578e-31,2.8114474417906797e-30
